goodsId	targetId	content
6301506	01n119	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n120	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n121	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n122	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n123	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n124	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n125	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301506	01n126	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n118	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n119	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n120	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n121	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n122	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n123	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n124	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n125	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302506	01n126	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n118	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n119	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n120	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n121	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n122	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n123	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n124	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n125	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01n126	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n118	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n119	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n120	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n121	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n122	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n123	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n124	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n125	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6301507	01n126	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n118	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n119	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n120	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n121	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n122	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n123	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n124	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n125	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6302507	01n126	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在门派领地一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
71007	01zyz07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]在阵营资源战中一举击杀[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
73911	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
73911	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300507	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss07	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss08	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss09	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300505	01ywboss10	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss01	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss02	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss03	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss04	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss05	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
6300509	01ywboss06	[\C]ffffffff[C]玩家[\C]ff1cfffc[C]{0}[\C]ffffffff[C]一举击杀野外BOSS[\C]ffff38b6[C]{1}[\C]ffffffff[C]，获得了{2}[\C]ffffffff[C]，神威凛凛，叱咤风云！
