rewardId	exp	bindMoney	silverMoney	goodsId1	goodsNum1	bind1	goodsId2	goodsNum2	bind2	goodsId3	goodsNum3	bind3	goodsId4	goodsNum4	bind4	goodsId5	goodsNum5	bind5	senderName	title	content
3407	99000		16900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3408	94900		16200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3409	90800		15500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3410	86600		14800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3411	82500		14000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3416	82500		14000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3421	74300		12600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
3501	198000		32700	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3502	176000		29000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3503	154000		25400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3504	148500		24500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3505	143000		23600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3506	137500		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3507	132000		21800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3508	126500		20900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3509	121000		20000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3510	115500		19100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3511	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3516	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3521	99000		16300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
3601	198000		32700	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3602	176000		29000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3603	154000		25400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3604	148500		24500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3605	143000		23600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3606	137500		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3607	132000		21800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3608	126500		20900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3609	121000		20000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3610	115500		19100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3611	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3616	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3621	99000		16300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
3701	198000		32700	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3702	176000		29000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3703	154000		25400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3704	148500		24500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3705	143000		23600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3706	137500		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3707	132000		21800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3708	126500		20900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3709	121000		20000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3710	115500		19100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3711	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3716	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3721	99000		16300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
3801	198000		32700	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3802	176000		29000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3803	154000		25400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3804	148500		24500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3805	143000		23600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3806	137500		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3807	132000		21800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3808	126500		20900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3809	121000		20000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3810	115500		19100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3811	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3816	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3821	99000		16300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
3901	198000		32700	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3902	176000		29000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3903	154000		25400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3904	148500		24500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3905	143000		23600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3906	137500		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3907	132000		21800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3908	126500		20900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3909	121000		20000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3910	115500		19100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3911	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3916	110000		18100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
3921	99000		16300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4001	216000		39000	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4002	192000		34600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4003	168000		30300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4004	162000		29200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4005	156000		28200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4006	150000		27100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4007	144000		26000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4008	138000		24900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4009	132000		23800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4010	126000		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4011	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4016	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4021	108000		19500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4101	216000		39000	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4102	192000		34600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4103	168000		30300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4104	162000		29200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4105	156000		28200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4106	150000		27100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4107	144000		26000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4108	138000		24900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4109	132000		23800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4110	126000		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4111	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4116	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4121	108000		19500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4201	216000		39000	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4202	192000		34600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4203	168000		30300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4204	162000		29200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4205	156000		28200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4206	150000		27100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4207	144000		26000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4208	138000		24900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4209	132000		23800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4210	126000		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4211	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4216	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4221	108000		19500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4301	216000		39000	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4302	192000		34600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4303	168000		30300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4304	162000		29200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4305	156000		28200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4306	150000		27100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4307	144000		26000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4308	138000		24900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4309	132000		23800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4310	126000		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4311	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4316	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4321	108000		19500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4401	216000		39000	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4402	192000		34600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4403	168000		30300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4404	162000		29200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4405	156000		28200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4406	150000		27100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4407	144000		26000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4408	138000		24900																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4409	132000		23800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4410	126000		22700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4411	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4416	120000		21700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4421	108000		19500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4501	388800		49100	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4502	345600		43700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4503	302400		38200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4504	291600		36800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4505	280800		35500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4506	270000		34100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4507	259200		32700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4508	248400		31400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4509	237600		30000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4510	226800		28700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4511	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4516	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4521	194400		24600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4601	388800		49100	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4602	345600		43700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4603	302400		38200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4604	291600		36800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4605	280800		35500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4606	270000		34100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4607	259200		32700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4608	248400		31400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4609	237600		30000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4610	226800		28700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4611	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4616	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4621	194400		24600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4701	388800		49100	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4702	345600		43700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4703	302400		38200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4704	291600		36800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4705	280800		35500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4706	270000		34100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4707	259200		32700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4708	248400		31400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4709	237600		30000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4710	226800		28700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4711	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4716	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4721	194400		24600																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，获得安慰奖！\n
4801	388800		49100	200061	1	1													系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4802	345600		43700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4803	302400		38200																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4804	291600		36800																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4805	280800		35500																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4806	270000		34100																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4807	259200		32700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4808	248400		31400																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4809	237600		30000																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4810	226800		28700																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
4811	216000		27300																系统	小红帽奖励	恭喜您在小红帽活动中，造成${hurt}伤害，名列第${index}。\n
